customer_id,first_name,last_name,phone,email,street,city,state,zip_code,extract_time,source,local
1044,Zenia,Bruce,Not available,zenia.bruce@aol.com,349 James Road ,Rosedale,NY,11422,1714319416.005987,csv,False
1045,Pasquale,Hogan,Not available,pasquale.hogan@aol.com,403 Bank St. ,Vista,CA,92083,1714319416.005987,csv,False
1046,Dane,Mcdaniel,Not available,dane.mcdaniel@hotmail.com,891 Court Ave. ,Canandaigua,NY,14424,1714319416.005987,csv,False
1047,Jamaal,Baker,Not available,jamaal.baker@hotmail.com,186 Big Rock Cove Ave. ,Elmhurst,NY,11373,1714319416.005987,csv,False
1048,Ji,Burt,Not available,ji.burt@hotmail.com,40 S. Roberts Street ,Apple Valley,CA,92307,1714319416.005987,csv,False
1049,Marcelino,Mcbride,Not available,marcelino.mcbride@hotmail.com,29 Oxford Ave. ,Clifton Park,NY,12065,1714319416.005987,csv,False
1050,Rozella,Fitzgerald,Not available,rozella.fitzgerald@yahoo.com,7795 Myers Ave. ,Shirley,NY,11967,1714319416.005987,csv,False
1051,Tonisha,Fowler,Not available,tonisha.fowler@msn.com,9270 Valley View Lane ,Huntington Station,NY,11746,1714319416.005987,csv,False
1052,Zora,Ford,(916) 192-3196,zora.ford@gmail.com,7416 La Sierra Dr. ,Sacramento,CA,95820,1714319416.005987,csv,False
1053,Parthenia,Figueroa,Not available,parthenia.figueroa@msn.com,550 Theatre Dr. ,Mahopac,NY,10541,1714319416.005987,csv,False
1054,Arielle,Levine,Not available,arielle.levine@yahoo.com,7100 High Ridge St. ,Garland,TX,75043,1714319416.005987,csv,False
1055,Hildegarde,Christensen,Not available,hildegarde.christensen@hotmail.com,488 East Mill Pond Ave. ,Maspeth,NY,11378,1714319416.005987,csv,False
1056,Rebbecca,Espinoza,Not available,rebbecca.espinoza@hotmail.com,8266 Valley Farms Road ,Mount Vernon,NY,10550,1714319416.005987,csv,False
1057,Conchita,Boone,Not available,conchita.boone@gmail.com,814 Birchpond Lane ,Mount Vernon,NY,10550,1714319416.005987,csv,False
1058,Aisha,Woods,Not available,aisha.woods@gmail.com,9292 Bear Hill Ave. ,Webster,NY,14580,1714319416.005987,csv,False
1059,Season,Harvey,Not available,season.harvey@yahoo.com,388 Arnold Court ,East Northport,NY,11731,1714319416.005987,csv,False
1060,Tommie,Cooley,(717) 634-4113,tommie.cooley@yahoo.com,92 Hickory St. ,Lancaster,NY,14086,1714319416.005987,csv,False
1061,Alanna,Barry,Not available,alanna.barry@yahoo.com,33 Laurel Avenue ,Euless,TX,76039,1714319416.005987,csv,False
1062,Jerri,Guthrie,Not available,jerri.guthrie@msn.com,95 Sugar Dr. ,Carmel,NY,10512,1714319416.005987,csv,False
1063,Tammy,Austin,Not available,tammy.austin@yahoo.com,182 Stillwater Ave. ,Lake Jackson,TX,77566,1714319416.005987,csv,False
1064,Patsy,Russo,Not available,patsy.russo@gmail.com,8438 Fairway Avenue ,Rowlett,TX,75088,1714319416.005987,csv,True
1065,Desiree,Branch,Not available,desiree.branch@msn.com,67 Bayport Drive ,San Lorenzo,CA,94580,1714319416.005987,csv,False
1066,Raeann,Duncan,(657) 256-2008,raeann.duncan@aol.com,126 Edgewood St. ,Anaheim,CA,92806,1714319416.005987,csv,False
1067,Lillia,Gillespie,Not available,lillia.gillespie@hotmail.com,382 Cardinal Dr. ,Rego Park,NY,11374,1714319416.005987,csv,False
1068,Doris,Kaufman,Not available,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,91010,1714319416.005987,csv,False
1069,Rodolfo,Buck,Not available,rodolfo.buck@gmail.com,8359 Brewery Street ,Shirley,NY,11967,1714319416.005987,csv,False
1070,Olimpia,Mays,Not available,olimpia.mays@aol.com,42 Nichols Lane ,Oakland Gardens,NY,11364,1714319416.005987,csv,False
1071,Shemeka,Lyons,Not available,shemeka.lyons@msn.com,97 South Jockey Hollow St. ,Pomona,CA,91768,1714319416.005987,csv,False
1072,Maryalice,Henry,Not available,maryalice.henry@msn.com,85 Prince Street ,Richardson,TX,75080,1714319416.005987,csv,False
1073,Leeanne,Cross,Not available,leeanne.cross@yahoo.com,424 Newcastle Road ,Bayside,NY,11361,1714319416.005987,csv,False
1074,Lanelle,Guerra,Not available,lanelle.guerra@yahoo.com,989 Wrangler St. ,Floral Park,NY,11001,1714319416.005987,csv,False
1075,Dann,Huff,Not available,dann.huff@gmail.com,475 S. Rockville St. ,Huntington Station,NY,11746,1714319416.005987,csv,False
1076,Sherise,Mercer,Not available,sherise.mercer@gmail.com,9401 Catherine Dr. ,Vista,CA,92083,1714319416.005987,csv,False
1077,Heather,Perry,Not available,heather.perry@gmail.com,982 Durham Street ,Sunnyside,NY,11104,1714319416.005987,csv,False
1078,Theresia,Barron,Not available,theresia.barron@aol.com,951 Wild Rose Street ,Forest Hills,NY,11375,1714319416.005987,csv,False
1079,Cindi,Ellis,Not available,cindi.ellis@yahoo.com,6 Cypress Lane ,Floral Park,NY,11001,1714319416.005987,csv,False
1080,Mirella,Duffy,Not available,mirella.duffy@yahoo.com,43 University Ave. ,Longview,TX,75604,1714319416.005987,csv,False
1081,Carson,Macias,Not available,carson.macias@gmail.com,7 Pennington St. ,New Rochelle,NY,10801,1714319416.005987,csv,False
1082,Divina,Madden,(562) 264-3998,divina.madden@gmail.com,7314 Armstrong St. ,Long Beach,NY,11561,1714319416.005987,csv,False
1083,Cher,Alston,Not available,cher.alston@msn.com,38 Wild Horse Road ,Wantagh,NY,11793,1714319416.005987,csv,False
1084,Regine,Odom,Not available,regine.odom@msn.com,684 N. Mayfield Ave. ,Franklin Square,NY,11010,1714319416.005987,csv,False
1085,Adam,Thornton,Not available,adam.thornton@hotmail.com,755 East Henry Lane ,Central Islip,NY,11722,1714319416.005987,csv,False
1086,Cori,Schwartz,Not available,cori.schwartz@msn.com,43 Lancaster Lane ,Jamaica,NY,11432,1714319416.005987,csv,False
1087,Willow,Gardner,Not available,willow.gardner@gmail.com,57 S. Lakewood Dr. ,Pleasanton,CA,94566,1714319416.005987,csv,False
1088,Jane,Henderson,Not available,jane.henderson@hotmail.com,46 Carson Drive ,Apple Valley,CA,92307,1714319416.005987,csv,False
1089,Chere,Mcfadden,Not available,chere.mcfadden@yahoo.com,695 San Pablo Drive ,Orchard Park,NY,14127,1714319416.005987,csv,False
1090,Ira,Erickson,Not available,ira.erickson@aol.com,6 Lake Forest St. ,Port Jefferson Station,NY,11776,1714319416.005987,csv,False
1091,Risa,Gallagher,Not available,risa.gallagher@yahoo.com,8281 Edgefield Drive ,Rocklin,CA,95677,1714319416.005987,csv,False
1092,Lavinia,Cotton,Not available,lavinia.cotton@yahoo.com,7485 Bridle Street ,East Northport,NY,11731,1714319416.005987,csv,False
1093,Alejandrina,Hodges,Not available,alejandrina.hodges@msn.com,7598 Shadow Brook St. ,Deer Park,NY,11729,1714319416.005987,csv,False
1094,Keitha,Black,Not available,keitha.black@yahoo.com,7670 Hilldale Ave. ,Lindenhurst,NY,11757,1714319416.005987,csv,False
1095,Corene,Swanson,Not available,corene.swanson@aol.com,597 Lakeshore Lane ,Rego Park,NY,11374,1714319416.005987,csv,False
1096,Tonda,Webb,Not available,tonda.webb@yahoo.com,53 SW. Edgemont Rd. ,Baldwinsville,NY,13027,1714319416.005987,csv,False
1097,Collen,Dennis,Not available,collen.dennis@gmail.com,284 E. Mill Street ,San Pablo,CA,94806,1714319416.005987,csv,False
1098,Treasa,Dickerson,Not available,treasa.dickerson@hotmail.com,70 W. Creekside Road ,Rockville Centre,NY,11570,1714319416.005987,csv,False
1099,Jewell,Reyes,Not available,jewell.reyes@hotmail.com,8711 Glen Creek Drive ,Jackson Heights,NY,11372,1714319416.005987,csv,False
1100,Penny,Acevedo,Not available,penny.acevedo@yahoo.com,318 Mulberry Drive ,Ballston Spa,NY,12020,1714319416.005987,csv,False
1101,Louise,Flowers,Not available,louise.flowers@yahoo.com,28 N. Gregory Court ,Depew,NY,14043,1714319416.005987,csv,False
1102,Henrietta,Wagner,(682) 143-2224,henrietta.wagner@hotmail.com,54 Brickyard St. ,Fort Worth,TX,76110,1714319416.005987,csv,False
1103,Ardelia,Cooley,Not available,ardelia.cooley@aol.com,59 Henry Smith St. ,Canyon Country,CA,91387,1714319416.005987,csv,False
1104,Khalilah,Robertson,Not available,khalilah.robertson@aol.com,22 Longbranch Rd. ,Spring Valley,NY,10977,1714319416.005987,csv,False
1105,Armando,Black,Not available,armando.black@gmail.com,8611 N. Poor House St. ,Richardson,TX,75080,1714319416.005987,csv,False
1106,Jerri,Henry,Not available,jerri.henry@msn.com,141 N. Purple Finch Avenue ,Spring Valley,NY,10977,1714319416.005987,csv,False
1107,Lynda,Newman,Not available,lynda.newman@msn.com,44 SW. Thomas Ave. ,Saratoga Springs,NY,12866,1714319416.005987,csv,False
1108,Bao,Wade,Not available,bao.wade@gmail.com,7587 Church St. ,Desoto,TX,75115,1714319416.005987,csv,False
1109,Gussie,Harding,Not available,gussie.harding@gmail.com,41 Edgefield Avenue ,Deer Park,NY,11729,1714319416.005987,csv,False
1110,Shirely,Cantrell,Not available,shirely.cantrell@aol.com,6 Kent Street ,West Hempstead,NY,11552,1714319416.005987,csv,False
1111,Caroline,Jenkins,Not available,caroline.jenkins@msn.com,86 River Lane ,Richardson,TX,75080,1714319416.005987,csv,False
1112,Hollis,Rasmussen,Not available,hollis.rasmussen@yahoo.com,8949 S. Gates Road ,Massapequa,NY,11758,1714319416.005987,csv,False
1113,Kendra,Harrington,Not available,kendra.harrington@yahoo.com,768 Cooper Street ,Jamestown,NY,14701,1714319416.005987,csv,False
1114,Douglass,Blankenship,(229) 891-2087,douglass.blankenship@hotmail.com,409 W. Rock Maple Lane ,Albany,NY,12203,1714319416.005987,csv,False
1115,Lina,Meadows,Not available,lina.meadows@aol.com,7020 Ashley Rd. ,Glen Cove,NY,11542,1714319416.005987,csv,False
1116,Patria,Harper,Not available,patria.harper@msn.com,90 Arlington St. ,Astoria,NY,11102,1714319416.005987,csv,False
1117,Jeffrey,Hill,Not available,jeffrey.hill@gmail.com,2 Shub Farm St. ,Rosedale,NY,11422,1714319416.005987,csv,False
1118,Ja,Dillard,Not available,ja.dillard@yahoo.com,25 Orchard St. ,Canyon Country,CA,91387,1714319416.005987,csv,False
1119,Tora,Dunlap,Not available,tora.dunlap@hotmail.com,9903 North Halifax Ave. ,Monsey,NY,10952,1714319416.005987,csv,False
1120,Karole,Alvarez,Not available,karole.alvarez@gmail.com,69 Woodland St. ,East Northport,NY,11731,1714319416.005987,csv,False
1121,Shasta,Combs,Not available,shasta.combs@yahoo.com,726 James Dr. ,Yorktown Heights,NY,10598,1714319416.005987,csv,False
1122,Cicely,Deleon,Not available,cicely.deleon@yahoo.com,751 Newbridge Ave. ,Massapequa Park,NY,11762,1714319416.005987,csv,False
1123,Raphael,O'neil,Not available,raphael.o'neil@aol.com,762 East Lantern Dr. ,Fairport,NY,14450,1714319416.005987,csv,False
1124,Hubert,Reilly,Not available,hubert.reilly@hotmail.com,9004 N. Lake Rd. ,Amityville,NY,11701,1714319416.005987,csv,False
1125,Caleb,England,Not available,caleb.england@gmail.com,649 Marvon St. ,Pleasanton,CA,94566,1714319416.005987,csv,False
1126,Elmira,Levy,Not available,elmira.levy@gmail.com,6 Columbia Dr. ,Spring Valley,NY,10977,1714319416.005987,csv,False
1127,Waldo,Hart,Not available,waldo.hart@yahoo.com,9782 Pineknoll Lane ,Queensbury,NY,12804,1714319416.005987,csv,False
1128,Bea,Kane,Not available,bea.kane@aol.com,398 Green Lake Ave. ,Mahopac,NY,10541,1714319416.005987,csv,False
1129,Gilberto,Sanders,Not available,gilberto.sanders@hotmail.com,186 Roehampton Ave. ,Woodside,NY,11377,1714319416.005987,csv,False
1130,Benny,Bender,Not available,benny.bender@aol.com,520 W. Hamilton St. ,Elmont,NY,11003,1714319416.005987,csv,False
1131,Desmond,Rose,Not available,desmond.rose@hotmail.com,9956 Lexington Rd. ,Mount Vernon,NY,10550,1714319416.005987,csv,False
1132,Parthenia,Holman,Not available,parthenia.holman@gmail.com,17 Orange Court ,Ithaca,NY,14850,1714319416.005987,csv,False
1133,Dung,King,Not available,dung.king@aol.com,523 Prairie St. ,West Islip,NY,11795,1714319416.005987,csv,False
1134,Sherril,Alvarado,Not available,sherril.alvarado@hotmail.com,9434 Cypress Court ,Desoto,TX,75115,1714319416.005987,csv,False
1135,Alisia,Albert,Not available,alisia.albert@gmail.com,9490 Coffee St. ,Garland,TX,75043,1714319416.005987,csv,False
1136,Kallie,Best,(507) 997-4112,kallie.best@aol.com,9842 Fairview St. ,Rochester,NY,14606,1714319416.005987,csv,False
1137,Dottie,Roberts,Not available,dottie.roberts@aol.com,8252 Theatre St. ,Port Washington,NY,11050,1714319416.005987,csv,False
1138,Hubert,Stone,Not available,hubert.stone@hotmail.com,203 Penn St. ,Ridgecrest,CA,93555,1714319416.005987,csv,False
1139,Gabriella,Jones,Not available,gabriella.jones@hotmail.com,9100 Gates Ave. ,Mount Vernon,NY,10550,1714319416.005987,csv,False
1140,Penney,Hall,Not available,penney.hall@msn.com,8306 Jockey Hollow Street ,Liverpool,NY,13090,1714319416.005987,csv,False
1141,Mallie,Osborn,Not available,mallie.osborn@gmail.com,9022 Bridgeton St. ,Newburgh,NY,12550,1714319416.005987,csv,False
1142,Britteny,Schroeder,Not available,britteny.schroeder@aol.com,855 Bohemia Dr. ,Pittsford,NY,14534,1714319416.005987,csv,False
1143,Sommer,Hopkins,Not available,sommer.hopkins@gmail.com,827 Laurel Ave. ,Tonawanda,NY,14150,1714319416.005987,csv,False
1144,Jewel,Sparks,Not available,jewel.sparks@aol.com,12 Vine Road ,Oakland Gardens,NY,11364,1714319416.005987,csv,False
1145,Deandrea,Vega,(914) 818-7312,deandrea.vega@gmail.com,613 Mill Pond St. ,Yonkers,NY,10701,1714319416.005987,csv,False
1146,Charlsie,Carson,Not available,charlsie.carson@hotmail.com,3 South Grant Avenue ,Saint Albans,NY,11412,1714319416.005987,csv,False
1147,Kandace,Ayers,Not available,kandace.ayers@gmail.com,9005 Lookout Lane ,Santa Monica,CA,90403,1714319416.005987,csv,False
1148,Lenore,Valdez,Not available,lenore.valdez@msn.com,829 Birchpond Street ,Spring Valley,NY,10977,1714319416.005987,csv,False
1149,Drucilla,Gilliam,Not available,drucilla.gilliam@hotmail.com,8257 E. Westminster Ave. ,Santa Clara,CA,95050,1714319416.005987,csv,False
1150,Keturah,Reid,(361) 394-2024,keturah.reid@yahoo.com,747 SE. Beech Ave. ,Corpus Christi,TX,78418,1714319416.005987,csv,False
1151,Herminia,Reyes,Not available,herminia.reyes@gmail.com,782 Stonybrook Street ,Centereach,NY,11720,1714319416.005987,csv,False
1152,Tuyet,Rosa,Not available,tuyet.rosa@aol.com,9038 Golden Star Street ,South El Monte,CA,91733,1714319416.005987,csv,False
1153,Ara,Vazquez,Not available,ara.vazquez@msn.com,343 2nd Court ,San Carlos,CA,94070,1714319416.005987,csv,False
1154,Barry,Albert,Not available,barry.albert@gmail.com,13 Grand St. ,Auburn,NY,13021,1714319416.005987,csv,False
1155,Verdell,Joyner,Not available,verdell.joyner@aol.com,9191 Sierra St. ,Far Rockaway,NY,11691,1714319416.005987,csv,False
1156,Han,Wade,Not available,han.wade@hotmail.com,587 Sulphur Springs St. ,Howard Beach,NY,11414,1714319416.005987,csv,False
1157,Anton,Barton,(716) 472-3707,anton.barton@msn.com,7284 East Indian Spring Rd. ,Buffalo,NY,14215,1714319416.005987,csv,False
1158,Vito,Pickett,Not available,vito.pickett@hotmail.com,93 High Point Street ,Canandaigua,NY,14424,1714319416.005987,csv,False
1159,Charlene,Norris,Not available,charlene.norris@msn.com,972 South Sierra Drive ,Syosset,NY,11791,1714319416.005987,csv,False
1160,Efren,Whitfield,Not available,efren.whitfield@gmail.com,139 Union Rd. ,Euless,TX,76039,1714319416.005987,csv,False
1161,Santa,Larson,Not available,santa.larson@gmail.com,5 Bellevue Dr. ,Valley Stream,NY,11580,1714319416.005987,csv,False
1162,Carmelina,Sellers,Not available,carmelina.sellers@hotmail.com,12 Race St. ,Ithaca,NY,14850,1714319416.005987,csv,False
1163,Carmela,Hays,Not available,carmela.hays@aol.com,149 Pennington Ave. ,Lawndale,CA,90260,1714319416.005987,csv,False
1164,Patrina,Tanner,Not available,patrina.tanner@gmail.com,7136 Selby Road ,Scarsdale,NY,10583,1714319416.005987,csv,False
1165,Rikki,Morrow,(682) 936-1482,rikki.morrow@hotmail.com,7096 Plumb Branch Road ,Fort Worth,TX,76110,1714319416.005987,csv,False
1166,Junita,Reese,Not available,junita.reese@gmail.com,8773 North Walt Whitman Court ,Bay Shore,NY,11706,1714319416.005987,csv,False
1167,Ryan,Carter,Not available,ryan.carter@yahoo.com,8684 Studebaker Road ,Nanuet,NY,10954,1714319416.005987,csv,False
1168,Almeta,Benjamin,Not available,almeta.benjamin@aol.com,8456 Oakwood St. ,Sunnyside,NY,11104,1714319416.005987,csv,False
1169,Beatris,Joyner,Not available,beatris.joyner@gmail.com,7463 Gonzales Rd. ,Spring Valley,NY,10977,1714319416.005987,csv,False
1170,Mechelle,Chan,Not available,mechelle.chan@gmail.com,458 Overlook Street ,Richmond Hill,NY,11418,1714319416.005987,csv,False
1171,Earlean,Pena,Not available,earlean.pena@yahoo.com,7698 Fulton St. ,Rome,NY,13440,1714319416.005987,csv,False
1172,Katherin,Clark,Not available,katherin.clark@yahoo.com,996 Iroquois Street ,Pittsford,NY,14534,1714319416.005987,csv,False
1173,Chanel,May,Not available,chanel.may@msn.com,806 Saxton Court ,Garden City,NY,11530,1714319416.005987,csv,False
1174,Aaron,Knapp,(914) 402-4335,aaron.knapp@yahoo.com,807 Grandrose Ave. ,Yonkers,NY,10701,1714319416.005987,csv,False
1175,Sindy,Anderson,Not available,sindy.anderson@gmail.com,543 Halifax Ave. ,Pomona,CA,91768,1714319416.005987,csv,False
1176,Sheree,Blanchard,Not available,sheree.blanchard@gmail.com,41 Glenwood Ave. ,Queensbury,NY,12804,1714319416.005987,csv,False
1177,Charlesetta,Soto,Not available,charlesetta.soto@yahoo.com,25 South Colonial Drive ,Poughkeepsie,NY,12601,1714319416.005987,csv,False
1178,Wendie,Nash,(805) 389-2549,wendie.nash@hotmail.com,9 South Road ,Oxnard,CA,93035,1714319416.005987,csv,False
1179,Vernetta,Banks,Not available,vernetta.banks@aol.com,7633 Albany St. ,Brooklyn,NY,11201,1714319416.005987,csv,False
1180,Myrtle,Gardner,Not available,myrtle.gardner@aol.com,303 Creekside Street ,Farmingdale,NY,11735,1714319416.005987,csv,False
1181,Agustina,Lawrence,Not available,agustina.lawrence@yahoo.com,9347 Delaware Ave. ,Brooklyn,NY,11201,1714319416.005987,csv,False
1182,Trinidad,Chapman,Not available,trinidad.chapman@aol.com,7371 Glen Eagles Street ,Ronkonkoma,NY,11779,1714319416.005987,csv,False
1183,Kim,Clark,Not available,kim.clark@msn.com,19 Liberty St. ,Merrick,NY,11566,1714319416.005987,csv,False
1184,Annabelle,Hebert,Not available,annabelle.hebert@aol.com,9745 Nicolls Lane ,Spring Valley,NY,10977,1714319416.005987,csv,False
1185,Corine,Stuart,Not available,corine.stuart@msn.com,5 Penn Street ,Clifton Park,NY,12065,1714319416.005987,csv,False
1186,Kiesha,Bond,Not available,kiesha.bond@aol.com,29 Marvon St. ,San Carlos,CA,94070,1714319416.005987,csv,False
1187,Kenyetta,Mason,Not available,kenyetta.mason@msn.com,98 Poplar Ave. ,Flushing,NY,11354,1714319416.005987,csv,False
1188,Marcene,Curtis,(914) 361-6045,marcene.curtis@msn.com,7699 Illinois Lane ,Yonkers,NY,10701,1714319416.005987,csv,False
1189,Sheila,Goodman,Not available,sheila.goodman@msn.com,9586 Chestnut St. ,Uniondale,NY,11553,1714319416.005987,csv,False
1190,Romeo,Steele,Not available,romeo.steele@msn.com,162 Crescent Lane ,Port Jefferson Station,NY,11776,1714319416.005987,csv,False
1191,Tam,Fisher,(507) 351-9375,tam.fisher@aol.com,8000 Woodsman Lane ,Rochester,NY,14606,1714319416.005987,csv,False
1192,Gena,Owens,Not available,gena.owens@gmail.com,43 Buckingham St. ,Desoto,TX,75115,1714319416.005987,csv,False
1193,Phebe,Soto,Not available,phebe.soto@hotmail.com,9239 Leatherwood Rd. ,South Ozone Park,NY,11420,1714319416.005987,csv,False
1194,Leticia,Snyder,Not available,leticia.snyder@yahoo.com,173 Lyme Dr. ,Pittsford,NY,14534,1714319416.005987,csv,False
1195,Chantell,Bridges,(716) 941-6072,chantell.bridges@yahoo.com,8478 N. Wrangler Dr. ,Buffalo,NY,14215,1714319416.005987,csv,False
1196,Ileana,Holt,Not available,ileana.holt@msn.com,817 Adams St. ,Patchogue,NY,11772,1714319416.005987,csv,False
1197,Nakisha,Clay,Not available,nakisha.clay@gmail.com,8996 Beechwood Ave. ,Port Washington,NY,11050,1714319416.005987,csv,False
1198,Cheryll,Snyder,Not available,cheryll.snyder@yahoo.com,77 E. Liberty St. ,Brooklyn,NY,11201,1714319416.005987,csv,False
1199,Consuela,Collier,Not available,consuela.collier@msn.com,338 S. Holly Avenue ,North Tonawanda,NY,14120,1714319416.005987,csv,False
1200,Aubrey,Durham,Not available,aubrey.durham@aol.com,14 Foster Ave. ,Port Washington,NY,11050,1714319416.005987,csv,False
1201,Nita,Guy,Not available,nita.guy@hotmail.com,75 Academy Street ,Port Chester,NY,10573,1714319416.005987,csv,False
1202,Carmina,Emerson,Not available,carmina.emerson@hotmail.com,7137 Monroe Road ,Banning,CA,92220,1714319416.005987,csv,False
1203,Georgeann,Rojas,Not available,georgeann.rojas@msn.com,691 Devon Ave. ,Desoto,TX,75115,1714319416.005987,csv,False
1204,Leslie,Higgins,Not available,leslie.higgins@hotmail.com,805 Logan Ave. ,Saratoga Springs,NY,12866,1714319416.005987,csv,False
1205,Emmaline,Huber,Not available,emmaline.huber@gmail.com,7975 Harrison Rd. ,Mount Vernon,NY,10550,1714319416.005987,csv,False
1206,Mercy,Brown,Not available,mercy.brown@msn.com,8207 Central Street ,Hollis,NY,11423,1714319416.005987,csv,False
1207,Jenell,Crosby,(631) 544-4772,jenell.crosby@hotmail.com,507 Fulton Street ,Brentwood,NY,11717,1714319416.005987,csv,False
1208,Leila,Barr,Not available,leila.barr@yahoo.com,120 Fremont Rd. ,Carmel,NY,10512,1714319416.005987,csv,False
1209,Deandrea,Cox,Not available,deandrea.cox@msn.com,617 Sycamore Street ,Huntington,NY,11743,1714319416.005987,csv,False
1210,Shawnna,Frank,Not available,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,11377,1714319416.005987,csv,False
1211,Brenton,Whitaker,Not available,brenton.whitaker@gmail.com,25 Elmwood Rd. ,Niagara Falls,NY,14304,1714319416.005987,csv,False
1212,Jaqueline,Cummings,Not available,jaqueline.cummings@hotmail.com,478 Wrangler St. ,Huntington Station,NY,11746,1714319416.005987,csv,False
1213,Yang,Giles,Not available,yang.giles@gmail.com,25 Bridle Lane ,San Angelo,TX,76901,1714319416.005987,csv,False
1214,Brigid,Sharp,Not available,brigid.sharp@hotmail.com,495 Sleepy Hollow Court ,Santa Clara,CA,95050,1714319416.005987,csv,False
1215,Karl,Stephens,Not available,karl.stephens@gmail.com,208 Thatcher Rd. ,Rockville Centre,NY,11570,1714319416.005987,csv,False
1216,Elvina,Gates,Not available,elvina.gates@hotmail.com,112 Smith St. ,Pleasanton,CA,94566,1714319416.005987,csv,False
1217,Carlie,Terrell,(914) 517-8036,carlie.terrell@yahoo.com,7437 Snake Hill Road ,Yonkers,NY,10701,1714319416.005987,csv,False
1218,Donovan,Cantrell,(510) 624-3824,donovan.cantrell@msn.com,601 Winchester Dr. ,Oakland,CA,94603,1714319416.005987,csv,False
1219,Alden,Atkinson,Not available,alden.atkinson@gmail.com,46 Valley St. ,Shirley,NY,11967,1714319416.005987,csv,False
1220,Carissa,Cross,Not available,carissa.cross@yahoo.com,9335 West Main Dr. ,Huntington Station,NY,11746,1714319416.005987,csv,False
1221,Joy,Underwood,Not available,joy.underwood@gmail.com,7297 Armstrong Dr. ,Apple Valley,CA,92307,1714319416.005987,csv,False
1222,Geraldine,O'donnell,Not available,geraldine.o'donnell@hotmail.com,8241 Lookout Rd. ,Flushing,NY,11354,1714319416.005987,csv,False
1223,Bronwyn,Vargas,Not available,bronwyn.vargas@msn.com,35 James Street ,New Windsor,NY,12553,1714319416.005987,csv,False
1224,Abram,Copeland,Not available,abram.copeland@gmail.com,9782 Indian Spring Lane ,Harlingen,TX,78552,1714319416.005987,csv,False
1225,Mellisa,Griffin,Not available,mellisa.griffin@msn.com,49 Alton Circle ,Los Banos,CA,93635,1714319416.005987,csv,False
1226,Qiana,Jackson,Not available,qiana.jackson@gmail.com,56 Galvin Street ,East Northport,NY,11731,1714319416.005987,csv,False
1227,Magali,Dixon,(248) 279-5331,magali.dixon@msn.com,815 Del Monte Court ,Troy,NY,12180,1714319416.005987,csv,False
1228,Zulema,Clemons,(510) 565-8496,zulema.clemons@aol.com,75 W. Howard St. ,Oakland,CA,94603,1714319416.005987,csv,False
1229,Carina,Lynch,Not available,carina.lynch@gmail.com,64 Jennings Road ,Wappingers Falls,NY,12590,1714319416.005987,csv,False
1230,Jesus,Burch,Not available,jesus.burch@hotmail.com,7024 Squaw Creek Street ,Desoto,TX,75115,1714319416.005987,csv,False
1231,Selene,Vega,Not available,selene.vega@gmail.com,11 Sierra St. ,Campbell,CA,95008,1714319416.005987,csv,False
1232,Jong,Guthrie,Not available,jong.guthrie@hotmail.com,889 Leatherwood Drive ,Bethpage,NY,11714,1714319416.005987,csv,False
1233,Lise,Hebert,Not available,lise.hebert@gmail.com,140 East Broad Lane ,Vista,CA,92083,1714319416.005987,csv,False
1234,Joshua,Berg,Not available,joshua.berg@hotmail.com,16 East St. ,Ossining,NY,10562,1714319416.005987,csv,False
1235,Georgina,Gonzales,Not available,georgina.gonzales@yahoo.com,307 Chapel St. ,Endicott,NY,13760,1714319416.005987,csv,False
1236,Rudolph,Velez,Not available,rudolph.velez@yahoo.com,9397 Pleasant Drive ,Mount Vernon,NY,10550,1714319416.005987,csv,False
1237,Luke,Kramer,Not available,luke.kramer@hotmail.com,7955 Delaware Drive ,Bethpage,NY,11714,1714319416.005987,csv,False
1238,Edgar,Quinn,Not available,edgar.quinn@aol.com,556 Dogwood Ave. ,Harlingen,TX,78552,1714319416.005987,csv,False
1239,Tara,Maynard,Not available,tara.maynard@hotmail.com,9375 Fordham Street ,Lindenhurst,NY,11757,1714319416.005987,csv,False
1240,Bella,Perez,Not available,bella.perez@msn.com,43 Green Lake Street ,Duarte,CA,91010,1714319416.005987,csv,False
1241,Nathaniel,Davidson,Not available,nathaniel.davidson@hotmail.com,7476 Henry Smith Street ,Rome,NY,13440,1714319416.005987,csv,False
1242,Chauncey,Donaldson,Not available,chauncey.donaldson@aol.com,7412 Golf Ave. ,Franklin Square,NY,11010,1714319416.005987,csv,False
1243,Heide,Reed,Not available,heide.reed@yahoo.com,9174 Coffee Drive ,Floral Park,NY,11001,1714319416.005987,csv,False
1244,Trang,Hardin,Not available,trang.hardin@yahoo.com,9255 Myers Drive ,Depew,NY,14043,1714319416.005987,csv,False
1245,Gabriela,Warren,(562) 986-2247,gabriela.warren@aol.com,9947 Brewery Ave. ,Long Beach,NY,11561,1714319416.005987,csv,False
1246,Dale,Rasmussen,Not available,dale.rasmussen@aol.com,8590 Adams Street ,Kingston,NY,12401,1714319416.005987,csv,False
1247,Tammie,Cherry,Not available,tammie.cherry@hotmail.com,791 Wakehurst Dr. ,Massapequa,NY,11758,1714319416.005987,csv,False
1248,Bethany,Herring,Not available,bethany.herring@yahoo.com,7563 High Point Street ,Port Jefferson Station,NY,11776,1714319416.005987,csv,False
